,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
289050,"frozenset({'Ever Diagnosed with Heart Attack (CVDINFR4):2 - No', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.0174105658546229,0.20535481609949408,0.008530054006452018,0.4899354838709677,2.3857998228470803,0.004954710457187802,1.5579307298833598,0.5911455295623993
294726,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever told you have kidney disease? (CHCKDNY2):2 - No', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.015287600082672105,0.20535481609949408,0.007451722185778601,0.4874357090374725,2.3736268683433783,0.00431233988219886,1.5503327054022202,0.5876881326566759
294668,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes', 'Ever Diagnosed with a Stroke (CVDSTRK3):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.015247162639396853,0.20535481609949408,0.007420270841008959,0.48666568439664065,2.369877140650317,0.004289192561156542,1.5480071363756411,0.5869870849885379
288992,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', 'Ever told you have kidney disease? (CHCKDNY2):2 - No', 'Told Had Arthritis (HAVARTH4):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.018228300818633573,0.20535481609949408,0.008783911289235552,0.4818831649001725,2.3465880861868897,0.005040641926818797,1.5337181308679126,0.5845038788162775
288934,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Ever Diagnosed with a Stroke (CVDSTRK3):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.01819460294923753,0.20535481609949408,0.008756952993718717,0.4812939869119644,2.343719013041205,0.005020603651074731,1.531976040088121,0.583952475691484
294499,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.01901683096250101,0.20535481609949408,0.009046754670524699,0.47572356763142354,2.316593185722687,0.005141556845425138,1.515698846714237,0.5793490141850751
169223,"frozenset({'(Ever told) you had diabetes (DIABETE4):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.012072823342289478,0.20535481609949408,0.005735377371206743,0.47506512839598064,2.313386836595117,0.003256164953949208,1.5137976668845512,0.5746712449137913
295200,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', '(Ever told) you had diabetes (DIABETE4):3 - No\x97Go to Section 08.01 AGE', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.011118050376068223,0.20535481609949408,0.005263607199662123,0.4734289755506163,2.305419393335488,0.002980462009299722,1.509094019617653,0.572605702116274
169281,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', '(Ever told) you had diabetes (DIABETE4):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.010913616635065553,0.20535481609949408,0.005149034443715572,0.4717990942774805,2.2974824902518702,0.002907870706641306,1.5044373746643254,0.5709723433291791
168975,"frozenset({'(Ever told) you had diabetes (DIABETE4):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.013775689009102917,0.20535481609949408,0.006496949219557345,0.4716242661448141,2.2966311436120055,0.0036680451364491935,1.5039395887894762,0.5724657321902854
169193,"frozenset({'Ever Told Had Asthma (ASTHMA3):1 - Yes', '(Ever told) you had diabetes (DIABETE4):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.013775689009102917,0.20535481609949408,0.006496949219557345,0.4716242661448141,2.2966311436120055,0.0036680451364491935,1.5039395887894762,0.5724657321902854
294982,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes', 'Ever Diagnosed with Angina or Coronary Heart Disease (CVDCRHD4):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.01652992820107294,0.20535481609949408,0.007763989108848611,0.4696928513182931,2.287225886588059,0.004369488742979437,1.4984621381701495,0.5722483629934878
294469,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.020710710530808838,0.20535481609949408,0.00972520510769839,0.46957370647575664,2.2866456964332844,0.005472160955354286,1.4981255522246961,0.5745781264703619
294272,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.020710710530808838,0.20535481609949408,0.00972520510769839,0.46957370647575664,2.2866456964332844,0.005472160955354286,1.4981255522246961,0.5745781264703619
294244,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.022797731908737184,0.20535481609949408,0.010695703746304467,0.4691564840362633,2.284613981534077,0.006014079702700174,1.4969480835757072,0.5754072742491185
294354,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.022797731908737184,0.20535481609949408,0.010695703746304467,0.4691564840362633,2.284613981534077,0.006014079702700174,1.4969480835757072,0.5754072742491185
169339,"frozenset({'Ever Diagnosed with Heart Attack (CVDINFR4):2 - No', '(Ever told) you had diabetes (DIABETE4):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.011019203292506493,0.20535481609949408,0.0051692531653531985,0.4691131498470948,2.2844029604828466,0.002906406699657588,1.4968258936374739,0.5685134250802202
294582,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever Diagnosed with Heart Attack (CVDINFR4):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.0171836668673562,0.20535481609949408,0.008042558162522577,0.46803503725977247,2.2791529614431356,0.004513809413061675,1.4937923351327034,0.5710532956447392
288784,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.022966221255717404,0.20535481609949408,0.010745127288085332,0.4678665753692654,2.278332615985908,0.006028903145617192,1.493319432907146,0.5742713678644804
294901,"frozenset({'Ever Diagnosed with Angina or Coronary Heart Disease (CVDCRHD4):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.018062057996279756,0.20535481609949408,0.008449179119901512,0.46778606965174124,2.2779405837022084,0.004740048521697086,1.4930935448843348,0.5713263161780738
289395,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', '(Ever told) you had diabetes (DIABETE4):3 - No\x97Go to Section 08.01 AGE', 'Told Had Arthritis (HAVARTH4):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.013294932739052686,0.20535481609949408,0.00620490101812496,0.4667117269347752,2.2727089425000586,0.003474722550441653,1.490085614170847,0.5675418823923918
295286,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Diagnosed with Heart Attack (CVDINFR4):2 - No', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.018767466728970283,0.20535481609949408,0.008754706469092315,0.46648312185779267,2.2715957225555514,0.004900716790311248,1.4894471317713323,0.5704874265595897
294230,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.026111355732681543,0.20535481609949408,0.012140219081081568,0.4649402047664114,2.2640823020247485,0.0067781264264882785,1.4851521100620004,0.5732893040489501
292944,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.026111355732681543,0.20535481609949408,0.012140219081081568,0.4649402047664114,2.2640823020247485,0.0067781264264882785,1.4851521100620004,0.5732893040489501
271275,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', '(Ever told) you had diabetes (DIABETE4):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.01138987985586298,0.20535481609949408,0.005292812019805361,0.4646942800788955,2.2628847421516127,0.002953845336609287,1.4844698166453818,0.5645159669930443
271163,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', '(Ever told) you had diabetes (DIABETE4):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.012782725124232812,0.20535481609949408,0.005933071538330203,0.4641476274165202,2.260222751199765,0.0033080773711929917,1.4829554268264606,0.5647852256047113
289199,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', 'Ever Diagnosed with Angina or Coronary Heart Disease (CVDCRHD4):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.020101902357053638,0.20535481609949408,0.009307351527187441,0.46300849351810464,2.2546756015392293,0.005179329065404705,1.4798095953260622,0.567892944434706
288640,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.025089187027668197,0.20535481609949408,0.011605546219997664,0.46257163323782235,2.2525482578100684,0.006453360831845049,1.4786067000667862,0.5703684257928726
294314,"frozenset({'Ever Diagnosed with Angina or Coronary Heart Disease (CVDCRHD4):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.020366992262969185,0.20535481609949408,0.009406198610749171,0.4618354290756674,2.2489632230096266,0.005223738660087315,1.4765839797585547,0.5668966452777879
294871,"frozenset({'Ever Diagnosed with Angina or Coronary Heart Disease (CVDCRHD4):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.020366992262969185,0.20535481609949408,0.009406198610749171,0.4618354290756674,2.2489632230096266,0.005223738660087315,1.4765839797585547,0.5668966452777879
288613,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.027555871067458642,0.20535481609949408,0.01271982243469353,0.4616011739768466,2.247822489603563,0.0070610915991741905,1.4759415241858884,0.5708554320579504
288874,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever Diagnosed with Heart Attack (CVDINFR4):2 - No', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.02084100895914021,0.20535481609949408,0.009617371925631049,0.46146383529158136,2.247153702341234,0.005337570363498903,1.475565126310047,0.5668054083775458
294528,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes', 'Ever Diagnosed with a Stroke (CVDSTRK3):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.01791378737093716,0.20535481609949408,0.008255978002030859,0.4608728367193379,2.2442757636424058,0.004577295490826619,1.4739475916312248,0.5645349166709539
289109,"frozenset({'Ever Diagnosed with Angina or Coronary Heart Disease (CVDCRHD4):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.02191484773056082,0.20535481609949408,0.010098128195681282,0.4607893388006151,2.2438691604747336,0.005597808670123549,1.4737193477090185,0.566761713320896
294555,"frozenset({'(Ever told) (you had)  melanoma or any other types of cancer? (CHCOCNC1):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever told you have kidney disease? (CHCKDNY2):2 - No', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.018138439833577456,0.20535481609949408,0.008352578560966186,0.4604904632152589,2.242413749829719,0.004627762584610149,1.4729029418761905,0.5642872578811727
294341,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Diagnosed with Heart Attack (CVDINFR4):2 - No', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.021308286081432024,0.20535481609949408,0.009806079994248897,0.4602003162888772,2.2410008444404386,0.005430320824601015,1.4721112440031836,0.565827623119658
295256,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Diagnosed with Heart Attack (CVDINFR4):2 - No', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.021308286081432024,0.20535481609949408,0.009806079994248897,0.4602003162888772,2.2410008444404386,0.005430320824601015,1.4721112440031836,0.565827623119658
295009,"frozenset({'Ever Diagnosed with Angina or Coronary Heart Disease (CVDCRHD4):2 - No', 'Ever Diagnosed with Heart Attack (CVDINFR4):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.0184012832148666,0.20535481609949408,0.008460411743033526,0.4597729214992064,2.2389195940573763,0.004681619612449888,1.4709465991704052,0.5637293447442102
271072,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', '(Ever told) you had diabetes (DIABETE4):1 - Yes', 'Told Had Arthritis (HAVARTH4):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.014943881814832454,0.20535481609949408,0.006869872307540235,0.45971136500300663,2.2386198372882435,0.003801074205642743,1.4707790103801242,0.5616900240070669
289451,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Diagnosed with Heart Attack (CVDINFR4):2 - No', 'Ever Told Had Asthma (ASTHMA3):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.022730336169945096,0.20535481609949408,0.010435106889641724,0.45908282269223166,2.235559074834684,0.005767322885582971,1.4690699745487519,0.5655395038373064
294414,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No', 'Still Have Asthma (ASTHNOW):1 - Yes', 'Ever Diagnosed with a Stroke (CVDSTRK3):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.019598680840739378,0.20535481609949408,0.008988345030238222,0.45861989912883994,2.23330481281062,0.004963661530395509,1.4678138014711017,0.563272485484429
294843,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever told you have kidney disease? (CHCKDNY2):2 - No', 'Still Have Asthma (ASTHNOW):1 - Yes', '(Ever told) (you had) skin cancer that is not melanoma? (CHCSCNC1):2 - No'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.019832319401885283,0.20535481609949408,0.009089438638426355,0.45831445400996834,2.2318174110312357,0.0050167763348257744,1.46698613205221,0.563102296743778
169310,"frozenset({'(Ever told) you had diabetes (DIABETE4):1 - Yes', 'Ever told you have kidney disease? (CHCKDNY2):2 - No', 'Told Had Arthritis (HAVARTH4):1 - Yes', 'Still Have Asthma (ASTHNOW):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.011039422014144118,0.20535481609949408,0.005050187360153842,0.4574684574684575,2.2276977290214357,0.00278318888259457,1.4646985872794775,0.557257869600647
287742,"frozenset({'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.031640052838259214,0.20535481609949408,0.014463125544782221,0.4571144561204203,2.225973876838365,0.007965688312803225,1.46374349595275,0.5687538309068898
288682,"frozenset({'Ever Diagnosed with Angina or Coronary Heart Disease (CVDCRHD4):2 - No', 'Ever told you had C.O.P.D. emphysema or chronic bronchitis? (CHCCOPD3):1 - Yes', 'Ever Told Had Asthma (ASTHMA3):1 - Yes'})",frozenset({'(Ever told) you had a depressive disorder (ADDEPEV3):1 - Yes'}),0.024785906203103798,0.20535481609949408,0.011268567526037221,0.45463609172482555,2.213905183039657,0.006178662315839531,1.457091626055224,0.5622452300172616
